,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto_3pc,proto_a/n,proto_aes-sp3-d,proto_any,proto_argus,proto_aris,proto_arp,proto_ax.25,proto_bbn-rcc,proto_bna,proto_br-sat-mon,proto_cbt,proto_cftp,proto_chaos,proto_compaq-peer,proto_cphb,proto_cpnx,proto_crtp,proto_crudp,proto_dcn,proto_ddp,proto_ddx,proto_dgp,proto_egp,proto_eigrp,proto_emcon,proto_encap,proto_etherip,proto_fc,proto_fire,proto_ggp,proto_gmtp,proto_gre,proto_hmp,proto_i-nlsp,proto_iatp,proto_ib,proto_icmp,proto_idpr,proto_idpr-cmtp,proto_idrp,proto_ifmp,proto_igmp,proto_igp,proto_il,proto_ip,proto_ipcomp,proto_ipcv,proto_ipip,proto_iplt,proto_ipnip,proto_ippc,proto_ipv6,proto_ipv6-frag,proto_ipv6-no,proto_ipv6-opts,proto_ipv6-route,proto_ipx-n-ip,proto_irtp,proto_isis,proto_iso-ip,proto_iso-tp4,proto_kryptolan,proto_l2tp,proto_larp,proto_leaf-1,proto_leaf-2,proto_merit-inp,proto_mfe-nsp,proto_mhrp,proto_micp,proto_mobile,proto_mtp,proto_mux,proto_narp,proto_netblt,proto_nsfnet-igp,proto_nvp,proto_ospf,proto_pgm,proto_pim,proto_pipe,proto_pnni,proto_pri-enc,proto_prm,proto_ptp,proto_pup,proto_pvp,proto_qnx,proto_rdp,proto_rsvp,proto_rtp,proto_rvd,proto_sat-expak,proto_sat-mon,proto_sccopmce,proto_scps,proto_sctp,proto_sdrp,proto_secure-vmtp,proto_sep,proto_skip,proto_sm,proto_smp,proto_snp,proto_sprite-rpc,proto_sps,proto_srp,proto_st2,proto_stp,proto_sun-nd,proto_swipe,proto_tcf,proto_tcp,proto_tlsp,proto_tp++,proto_trunk-1,proto_trunk-2,proto_ttp,proto_udp,proto_unas,proto_uti,proto_vines,proto_visa,proto_vmtp,proto_vrrp,proto_wb-expak,proto_wb-mon,proto_wsn,proto_xnet,proto_xns-idp,proto_xtp,proto_zero,service_None,service_dhcp,service_dns,service_ftp,service_ftp-data,service_http,service_irc,service_pop3,service_radius,service_smtp,service_snmp,service_ssh,service_ssl,state_ACC,state_CON,state_ECO,state_FIN,state_INT,state_PAR,state_REQ,state_RST,state_URN,state_no
2854,0.27496293194818927,0.02782182156333373,0.0,0.002709012128312963,0.0,2.1713110340811643e-05,2.537107717199035,0.0,2.0210776914462273e-05,0.0,0.0,0.0,0.16634646681246915,0.0,0.03561572261420291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927078696759442,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2855,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2856,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2857,0.11927327883264158,0.08346546469000118,0.04699338890989318,0.004128795593151684,0.0015911594306617048,0.0002502782228444333,2.537107717199035,3.8311986643991216,8.300329551107276e-05,0.0008960942879318061,0.04280877135976663,0.016507173351133993,0.021704821982772484,0.06802389514896583,0.17263615821196887,0.02603657563241913,2.023480023042366,2.000981549957834,1.0778376118438469,2.0224155722693826,4.34516041800516,3.580154402039181,4.803967376406796,0.1583499474499775,0.13740737948436316,0.0,0.0,0.2660161646096435,1.1246546505583321,0.11703306610658393,0.11239614622364276,0.0,0.25670333128910855,0.0,0.0,0.0,0.11548005277464617,0.26651639809769895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2858,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.08867205486988117,2.2493093011166643,0.0,0.0,0.0,0.08556777709636952,0.0,0.0,0.0,0.11548005277464617,0.08883879936589965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2859,7.041743069304087e-07,0.009273940521111242,0.0,0.0012402706129625613,0.0,2.826147028147729,2.537107717199035,0.0,2.63060536239384,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927078696759442,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2860,7.041743069304087e-07,0.009273940521111242,0.0,0.0012402706129625613,0.0,2.826147028147729,2.537107717199035,0.0,2.63060536239384,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927078696759442,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2861,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2862,9.388990759072114e-07,0.009273940521111242,0.0,0.0014034641146681614,0.0,2.1196103514440283,2.537107717199035,0.0,2.192171281472952,0.0,0.0,0.0,1.7040393095590996e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.2660161646096435,2.2493093011166643,0.23406613221316785,0.22479229244728552,0.31532041778352976,0.25670333128910855,0.0,0.0,0.0,0.23096010554929233,0.26651639809769895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2863,7.041743069304087e-07,0.009273940521111242,0.0,0.0012402706129625613,0.0,2.826147028147729,2.537107717199035,0.0,2.63060536239384,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927078696759442,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2864,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2865,9.388990759072114e-07,0.009273940521111242,0.0,0.0014034641146681614,0.0,2.1196103514440283,2.537107717199035,0.0,2.192171281472952,0.0,0.0,0.0,1.7040393095590996e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.2660161646096435,2.2493093011166643,0.23406613221316785,0.22479229244728552,0.31532041778352976,0.25670333128910855,0.0,0.0,0.0,0.23096010554929233,0.26651639809769895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2866,7.041743069304087e-07,0.009273940521111242,0.0,0.0012402706129625613,0.0,2.826147028147729,2.537107717199035,0.0,2.63060536239384,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927078696759442,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2867,7.041743069304087e-07,0.009273940521111242,0.0,0.0014034641146681614,0.0,2.826147028147729,2.537107717199035,0.0,2.9228949250481344,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.2660161646096435,2.2493093011166643,0.23406613221316785,0.22479229244728552,0.31532041778352976,0.25670333128910855,0.0,0.0,0.0,0.23096010554929233,0.26651639809769895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2868,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2869,7.041743069304087e-07,0.009273940521111242,0.0,0.0014034641146681614,0.0,2.826147028147729,2.537107717199035,0.0,2.9228949250481344,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2870,0.11144426888818931,0.10201334573222368,0.04699338890989318,0.03079461377184675,0.0015911594306617048,0.0003035750873791786,2.537107717199035,3.8311986643991216,0.0006438178845367402,0.0009590452636801076,0.06421315703964994,0.016507173351133993,0.017747066291451875,0.0648548012355961,0.13748519439066467,0.027330610302728986,2.023480023042366,0.599446360952403,1.439050919819166,2.0224155722693826,3.2595949548669867,2.931529537414809,3.348598608133834,1.83052539252174,0.13740737948436316,0.0,0.0,0.0,1.1246546505583321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2871,7.041743069304087e-07,0.009273940521111242,0.0,0.0014034641146681614,0.0,2.826147028147729,2.537107717199035,0.0,2.9228949250481344,0.0,0.0,0.0,1.2780294821693247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.2660161646096435,2.2493093011166643,0.23406613221316785,0.22479229244728552,0.31532041778352976,0.25670333128910855,0.0,0.0,0.0,0.23096010554929233,0.26651639809769895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2872,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2873,1.4083486138608173e-06,0.009273940521111242,0.0,0.0012402706129625613,0.0,1.4130735144977864,2.537107717199035,0.0,1.31530268119692,0.0,0.0,0.0,2.5560589643386495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927078696759442,0.0,0.0,0.0,0.7980484938289305,2.2493093011166643,1.0532975949592553,1.0115653160127849,1.418941880025884,0.7701099938673257,0.0,0.0,0.0,1.0393204749718155,0.7995491942930969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2874,0.13148389603958385,0.08346546469000118,0.06265785187985756,0.004128795593151684,0.0021017553673665806,0.00025730681683918744,2.537107717199035,3.8311986643991216,7.529496084997188e-05,0.001124962255222184,0.04280877135976663,0.016507173351133993,0.024933077167641357,0.056276427662768816,0.22926936462979786,0.024761622863708997,2.023480023042366,1.2661138383945372,2.4090413223046965,2.0224155722693826,2.8487628278726116,2.7340202547174326,2.748025179402859,0.1583499474499775,0.13435388216248842,0.0,0.0,0.44336027434940584,1.1246546505583321,0.0,0.0,0.0,0.17113555419273904,0.0,0.0,0.0,0.11548005277464617,0.1776775987317993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2875,2.112522920791226e-06,0.009273940521111242,0.0,0.0014034641146681614,0.0,0.9420490096651909,2.537107717199035,0.0,0.9742983375783285,0.0,0.0,0.0,3.834088446507974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4560478486559352,0.0,0.0,0.0,0.44336027434940584,2.2493093011166643,0.11703306610658393,0.11239614622364276,0.15766020889176488,0.4278388854818476,0.0,0.0,0.0,1.0393204749718155,0.4441939968294983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
